24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.87;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.91;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
24.02;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.94;0.00;0.00;42.00
23.94;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
23.98;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
23.98;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
23.98;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.02;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.14;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.18;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.06;0.00;0.00;42.00
24.10;0.00;0.00;42.00
24.14;0.00;0.00;42.00
